,departamento,cod_dpto,municipio,cod_mpio,dimension,sub_dimension,category,place_type,main_keywords,keyword,place_id,name,types,latitude,longitude,address,average_rating,user_ratings_total,place_link,phone,website,opening_hours,review_1_rating,review_1_text,review_2_rating,review_2_text,review_3_rating,review_3_text,review_4_rating,review_4_text,review_5_rating,review_5_text,city
1095,CAUCA,19,ALMAGUER,19022,Infraestructura complementaria,Servicios Complementarios,Financieros,Cajero,"""cajero automático"", ""atm""",cajero automático,ChIJp03df-miL44REY8cTsRdc7k,Banco Agrario,"bank,establishment,finance,point_of_interest",1.91458,-76.8548433,Almaguer,,,https://maps.google.com/?cid=13363127617043861265,,,,,,,,,,,,,,
1096,CAUCA,19,BOLIVAR,19100,Infraestructura complementaria,Servicios Complementarios,Financieros,Cajero,"""cajero automático"", ""atm""",cajero automático,ChIJG38xr1mmL44RLauaNk47C38,World Bank Women,"bank,establishment,finance,point_of_interest",1.8341636,-76.9677136,"Cra. 4 # 5-16, Bolívar",5.0,2.0,https://maps.google.com/?cid=9154475874670258989,(602) 8788865,https://www.bmm.com.co/,"Monday: 9:00 AM – 3:00 PM|Tuesday: 8:00 – 11:45 AM, 2:00 – 4:30 PM|Wednesday: 8:00 – 11:45 AM, 2:00 – 4:30 PM|Thursday: 8:00 – 11:45 AM, 2:00 – 4:30 PM|Friday: 8:00 – 11:45 AM, 2:00 – 4:30 PM|Saturday: 8:00 AM – 1:00 PM|Sunday: Closed",5.0,"Excellent place, very good service, very attentive staff ready to assist customers.",5.0,,,,,,,,Cra. 4 # 5-16
1097,CAUCA,19,BOLIVAR,19100,Infraestructura complementaria,Servicios Complementarios,Financieros,Cajero,"""cajero automático"", ""atm""",cajero automático,ChIJiekyp1mmL44R_HrDAmqaPI0,Banco Agrario De Colombia Bolivar Cauca,"bank,establishment,finance,point_of_interest",1.8344948,-76.9682605,Bolívar,3.0,2.0,https://maps.google.com/?cid=10177179038054054652,,,Monday: Closed|Tuesday: 8:00 AM – 2:00 PM|Wednesday: 8:00 AM – 2:00 PM|Thursday: 8:00 AM – 2:00 PM|Friday: 8:00 AM – 2:00 PM|Saturday: 8:00 AM – 2:00 PM|Sunday: Closed,5.0,Because it's so much fun,1.0,,,,,,,,
1098,CAUCA,19,LA VEGA,19397,Infraestructura complementaria,Servicios Complementarios,Financieros,Cajero,"""cajero automático"", ""atm""",cajero automático,ChIJl0tV-FWXL44RtnxZdBnT2uQ,Banco Agrario De Colombia,"bank,establishment,finance,point_of_interest",2.000986,-76.778229,La Vega,5.0,1.0,https://maps.google.com/?cid=16490725091850157238,(602) 8269579,,Monday: Closed|Tuesday: 8:00 AM – 2:00 PM|Wednesday: 8:00 AM – 2:00 PM|Thursday: 8:00 AM – 2:00 PM|Friday: 8:00 AM – 2:00 PM|Saturday: 8:00 AM – 2:00 PM|Sunday: Closed,5.0,,,,,,,,,,
1099,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura complementaria,Servicios Complementarios,Financieros,Cajero,"""cajero automático"", ""atm""",atm,ChIJ0X64TOaeL44RZ0w-r8Iw8wI,Banco Agrario,"bank,establishment,finance,point_of_interest",1.8390944,-76.7696455,San Sebastián,5.0,1.0,https://maps.google.com/?cid=212567220138429543,,,,5.0,,,,,,,,,,
1100,CAUCA,19,BOLIVAR,19100,Infraestructura complementaria,Servicios Complementarios,Financieros,Sucursal Bancaria,"""sucursal bancaria""",sucursal bancaria,ChIJiekyp1mmL44R_HrDAmqaPI0,Banco Agrario De Colombia Bolivar Cauca,"bank,establishment,finance,point_of_interest",1.8344948,-76.9682605,Bolívar,3.0,2.0,https://maps.google.com/?cid=10177179038054054652,,,Monday: Closed|Tuesday: 8:00 AM – 2:00 PM|Wednesday: 8:00 AM – 2:00 PM|Thursday: 8:00 AM – 2:00 PM|Friday: 8:00 AM – 2:00 PM|Saturday: 8:00 AM – 2:00 PM|Sunday: Closed,5.0,Because it's so much fun,1.0,,,,,,,,
1101,CAUCA,19,BOLIVAR,19100,Infraestructura complementaria,Servicios Complementarios,Financieros,Sucursal Bancaria,"""sucursal bancaria""",sucursal bancaria,ChIJ3TfiTSunL44RGZe9dtkFgd8,Servibanca,"bank,establishment,finance,point_of_interest",1.837524,-76.96607460000001,"Cl. 5 #No 3-61, Bolívar",,,https://maps.google.com/?cid=16105160174011782937,01-800-0111145,https://www.servibanca.com.co/,,,,,,,,,,,,Cl. 5 #No 3-61
1102,CAUCA,19,LA VEGA,19397,Infraestructura complementaria,Servicios Complementarios,Transporte Público,Transporte fluvial,"""puerto"", ""lanchas""",puerto,ChIJ7x-Y2AmVL44RW1KcAMROKbo,Cancha Deportiva,"establishment,point_of_interest",2.063306,-76.821416,La Vega,5.0,1.0,https://maps.google.com/?cid=13414339568830534235,312 7272986,http://www.santanderbank.com/,,5.0,Pretty,,,,,,,,,
1103,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura complementaria,Servicios Complementarios,Internet,Puntos wifi,"""wifi"", ""punto vive digital""",wifi,ChIJS-EP6ueeL44RYJQsaYkPUkM,Mundo Virtual San Sebastián,"establishment,point_of_interest,store",1.83912,-76.7694118,"Calle 3 6 40, San Sebastian",4.7,3.0,https://maps.google.com/?cid=4850956831480910944,320 9746233,http://www.mundovirtualss.es.tl/,Monday: 8:00 AM – 6:00 PM|Tuesday: 8:00 AM – 6:00 PM|Wednesday: 8:00 AM – 6:00 PM|Thursday: 8:00 AM – 6:00 PM|Friday: 8:00 AM – 6:00 PM|Saturday: 8:00 AM – 4:00 PM|Sunday: Closed,5.0,Excellent equipment and very good Internet network considering that it is such a remote location.,4.0,It's a place with many services...very friendly when serving...,5.0,,,,,,Calle 3 6 40
1104,CAUCA,19,BOLIVAR,19100,Infraestructura complementaria,Servicios Complementarios,Internet,Puntos wifi,"""wifi"", ""punto vive digital""",wifi,ChIJ-0A6TLKnL44RudYQ46vAg9Y,Zona Virtual,"establishment,point_of_interest",1.8347625,-76.96730649999999,"Cra. 4ª, Bolívar",5.0,2.0,https://maps.google.com/?cid=15457410190547146425,311 3131171,http://www.zonavirtualcauca.com/,Monday: 8:00 AM – 6:00 PM|Tuesday: 8:00 AM – 6:00 PM|Wednesday: 8:00 AM – 6:00 PM|Thursday: 8:00 AM – 6:00 PM|Friday: 8:00 AM – 6:00 PM|Saturday: 8:00 AM – 12:30 PM|Sunday: Closed,5.0,,5.0,,,,,,,,Cra. 4ª
1105,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura complementaria,Servicios Complementarios,Internet,Puntos wifi,"""wifi"", ""punto vive digital""",wifi,ChIJ66546ueeL44RkGF1kjMKIXQ,Hotel White House,"establishment,lodging,point_of_interest",1.8391389,-76.769565,"calle 3 # 6 58, San Sebastián",4.1,71.0,https://maps.google.com/?cid=8367980799247868304,311 7548047,,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,4.0,Nice,3.0,The only hotel in that town is called Casa Blanca.,5.0,"The hotel is a simple but very nice place, I stayed in room 11, a spacious and comfortable place, the best thing is that it has a spectacular view where you stand surrounded by mountains, a river, trees and animals. But more than the hotel, San Sebastián is a beautiful municipality full of beautiful and friendly people, surrounded by unique landscapes.
One more plus point next to the hotel early in the morning they sell delicious freshly baked bread.",5.0,"The extra services are excellent, especially for people who come to carry out commercial, social or environmental activities. It should be noted that the area has very interesting tourist sites such as the town's viewpoint, the lagoons and the landscapes.

It is an appropriate place to visit.",3.0,"The rooms are small, the beds are comfortable, and the bathrooms are shared. That is, the room doesn't have a private bathroom. The bathrooms are far from the room, and the water is cold.

The Wi-Fi is poor quality, and the only additional service is Spanish TV.",calle 3 # 6 58
1106,CAUCA,19,BOLIVAR,19100,Infraestructura complementaria,Servicios Complementarios,Internet,Puntos wifi,"""wifi"", ""punto vive digital""",wifi,ChIJgcs9OQCnL44Rk8TOoSy7g8M,Sistel Comunicaciones Bolivar -El Corral,"establishment,point_of_interest",1.848693,-77.00564,"RXXV+FP, Bolívar",,,https://maps.google.com/?cid=14088309859712681107,311 2213903,http://www.sistelcomunicaciones.com/,Monday: 8:00 AM – 6:00 PM|Tuesday: 8:00 AM – 6:00 PM|Wednesday: 8:00 AM – 6:00 PM|Thursday: 8:00 AM – 6:00 PM|Friday: 8:00 AM – 6:00 PM|Saturday: 8:00 AM – 1:00 PM|Sunday: Closed,,,,,,,,,,,RXXV+FP
1107,CAUCA,19,BOLIVAR,19100,Infraestructura complementaria,Infraestructura Vial,Estaciones de servicio,Estaciones de servicio,"""gasolinera"", ""estación de servicio""",gasolinera,ChIJryU9SHulL44RZCqVkv7PLVc,Bomba De Gasolina La Medina,"establishment,gas_station,point_of_interest",1.8703843,-76.9999419,Bolívar,4.0,11.0,https://maps.google.com/?cid=6281905747539602020,,,,5.0,Excellent service,4.0,Good service,5.0,Very good service,4.0,Excellent service,3.0,,
1108,CAUCA,19,BOLIVAR,19100,Infraestructura complementaria,Infraestructura Vial,Estaciones de servicio,Estaciones de servicio,"""gasolinera"", ""estación de servicio""",gasolinera,ChIJj-pjLgCnL44RkVmijgu7lN4,Vereda El Sauce,"establishment,gas_station,point_of_interest",1.8050366,-76.9678552,"R24J+2V, Bolívar",5.0,1.0,https://maps.google.com/?cid=16038649831285217681,,,,5.0,Buen sitio para veranear,,,,,,,,,R24J+2V
1109,CAUCA,19,BOLIVAR,19100,Infraestructura complementaria,Infraestructura Vial,Estaciones de servicio,Estaciones de servicio,"""gasolinera"", ""estación de servicio""",gasolinera,ChIJaaJr53OnL44R1h7yIZ41ELM,Eds Autocentro Bolivar,"establishment,gas_station,point_of_interest",1.8349993,-76.9702934,Bolívar,4.4,11.0,https://maps.google.com/?cid=12902871885707091670,,,Monday: 7:00 AM – 8:00 PM|Tuesday: 7:00 AM – 8:00 PM|Wednesday: 7:00 AM – 8:00 PM|Thursday: 7:00 AM – 8:00 PM|Friday: 7:00 AM – 8:00 PM|Saturday: 7:00 AM – 8:00 PM|Sunday: 7:00 AM – 8:00 PM,5.0,"Excellent location and services, in addition its strategic location allows customers entering or leaving Bolívar, Cauca, to stock up on fuel; In addition, there is a nightclub right there at night where you can share unforgettable moments of solace.",5.0,"A place with many facilities, sale of fuel both gasoline and ACPM, lubricants, additives and others, it also has a vehicle and motorcycle washing area, it will soon have a Serviteca service, it is currently in the process of modernizing the pumps.",4.0,A place undergoing constant infrastructure modernization and highly qualified staff. Located right at the entrance to the town of Bolívar.,5.0,Good attention,4.0,Telefono por favor,
1110,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura complementaria,Infraestructura Vial,Estaciones de servicio,Estaciones de servicio,"""gasolinera"", ""estación de servicio""",gasolinera,ChIJJaOVzA51L44R65OUzDV1CX4,Tienda De Dago,"establishment,gas_station,point_of_interest",1.7395151,-76.82537390000002,"P5QF+RV, Bolívar",5.0,1.0,https://maps.google.com/?cid=9081918997495321579,,,,5.0,,,,,,,,,,P5QF+RV
1111,CAUCA,19,BOLIVAR,19100,Infraestructura complementaria,Infraestructura Vial,Estaciones de servicio,Estaciones de servicio,"""gasolinera"", ""estación de servicio""",gasolinera,ChIJOX90E3inL44R5Ux3mGyYEQQ,Bomba Gasolina Cootransbolivar,"establishment,gas_station,point_of_interest",1.8386254,-76.9693415,"Bolívar-El Bordo, Bolívar",4.0,5.0,https://maps.google.com/?cid=293183042937638117,,,,5.0,"Good prices, good service",5.0,Excellent place,5.0,Excellent,4.0,,1.0,,Bolívar-El Bordo
1112,CAUCA,19,BOLIVAR,19100,Infraestructura complementaria,Infraestructura Vial,Estaciones de servicio,Estaciones de servicio,"""gasolinera"", ""estación de servicio""",gasolinera,ChIJobHdm6CnL44RTlgYbfFsbcs,Bomba De Gasolina Y Lavadero De Automóviles Fatima,"establishment,gas_station,point_of_interest",1.8383959,-76.96717509999999,Bolívar,4.9,7.0,https://maps.google.com/?cid=14658492146334062670,,,,4.0,"A reliable alternative for purchasing automotive fuel, with a good location and friendly staff. It is currently undergoing renovation and modernization of its facilities, giving it a better appearance.",5.0,"Very good service, if you want to wash your car or motorcycle they give you water.",5.0,"Good service, recommended, they let you wash your vehicle, highly recommended.",5.0,They don't give away water for washing,5.0,No dan agua,
1113,CAUCA,19,LA VEGA,19397,Infraestructura complementaria,Infraestructura Vial,Estaciones de servicio,Estaciones de servicio,"""gasolinera"", ""estación de servicio""",gasolinera,ChIJ40nUpfCVL44RyAfJVPj5qpI,Gasolina Santa Barbara,"establishment,gas_station,point_of_interest",2.0629809,-76.82135629999999,"santa barbara, La Vega",,,https://maps.google.com/?cid=10568534320547956680,312 7745639,,,,,,,,,,,,,santa barbara
1114,CAUCA,19,LA VEGA,19397,Infraestructura complementaria,Infraestructura Vial,Estaciones de servicio,Estaciones de servicio,"""gasolinera"", ""estación de servicio""",gasolinera,ChIJmdbJeqOXL44Rw_nWiNsM7nc,Petromil,"establishment,gas_station,point_of_interest",2.0052649,-76.78294939999999,"2648+4R, La Vega",,,https://maps.google.com/?cid=8641858872003721667,,,,,,,,,,,,,,2648+4R
1115,CAUCA,19,ALMAGUER,19022,Infraestructura complementaria,Infraestructura Vial,Estaciones de servicio,Estaciones de servicio,"""gasolinera"", ""estación de servicio""",gasolinera,ChIJ-0rJFpqjL44RZLMxrgscboI,Biomax Almaguer,"establishment,gas_station,point_of_interest",1.9130177,-76.8588931,"W46R+X7, Almaguer",,,https://maps.google.com/?cid=9398480308861514596,,,Monday: 6:00 AM – 6:00 PM|Tuesday: 6:00 AM – 6:00 PM|Wednesday: 6:00 AM – 6:00 PM|Thursday: 6:00 AM – 6:00 PM|Friday: 6:00 AM – 6:00 PM|Saturday: 6:00 AM – 6:00 PM|Sunday: 6:00 AM – 6:00 PM,,,,,,,,,,,W46R+X7
1116,CAUCA,19,BOLIVAR,19100,Infraestructura complementaria,Servicios de ciudad,Servicios de emergencia,Bomberos,"""bomberos""",bomberos,ChIJC6_iUiunL44RjAronqeTvtE,Bomberos Voluntarios,"establishment,fire_station,point_of_interest",1.839824,-76.9666391,Bolívar,4.5,2.0,https://maps.google.com/?cid=15113679747636791948,312 8239714,,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,4.0,"Excellent place, with people with a high level of altruism and a desire to help others. It has parking and a training center. A good work environment that serves the community.",5.0,Brilliant,,,,,,,
1117,CAUCA,19,BOLIVAR,19100,Infraestructura complementaria,Servicios de ciudad,Servicios de emergencia,Bomberos,"""bomberos""",bomberos,ChIJoT_cAOulL44RxYr7ouuUJdA,El Rodeo,"locality,political",1.87866,-76.99253,"El Rodeo, Bolívar",,,https://maps.google.com/?cid=14998557873799924421,,,,,,,,,,,,,,El Rodeo
1118,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura complementaria,Servicios de ciudad,Servicios de emergencia,Policía,"""policía""",policía,ChIJX25lHACfL44R6v4nFPnlCCw,Policía Nacional,"establishment,parking,point_of_interest",1.8378938,-76.7730913,San Sebastián,,,https://maps.google.com/?cid=3173038795430297322,,,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,,,,,,,,,,,
1119,CAUCA,19,BOLIVAR,19100,Infraestructura complementaria,Servicios de ciudad,Servicios de emergencia,Policía,"""policía""",policía,ChIJt8N1_1imL44RIbK8O146UVg,Policia,"establishment,point_of_interest",1.83465,-76.967,Bolívar,3.0,1.0,https://maps.google.com/?cid=6363931924854780449,,,,3.0,,,,,,,,,,
1120,CAUCA,19,SAN SEBASTIAN,19693,Infraestructura complementaria,Servicios de ciudad,Servicios de emergencia,Policía,"""policía""",policía,ChIJ4wJE23GfL44RDaY_E_y2fFs,Estacion De Policia San Sebastian Cauca,"establishment,point_of_interest,police",1.8379874,-76.7725157,San Sebastián,,,https://maps.google.com/?cid=6592345148334515725,,,,,,,,,,,,,,
1121,CAUCA,19,LA VEGA,19397,Infraestructura complementaria,Servicios de ciudad,Servicios de emergencia,Policía,"""policía""",policía,ChIJCfCDIHeXL44R1c1QEQrGulk,Estación De Policia La Vega,"establishment,point_of_interest",1.999567,-76.7759059,La Vega,5.0,2.0,https://maps.google.com/?cid=6465697961586249173,,,,5.0,Linda,5.0,,,,,,,,
1122,CAUCA,19,ALMAGUER,19022,Infraestructura complementaria,Servicios de ciudad,Servicios de emergencia,Policía,"""policía""",policía,ChIJ-bnbbZajL44RvU5svhMnmgQ,Salon Comunal La Herradura,"establishment,point_of_interest,police",1.8705251,-76.87794029999999,Almaguer,,,https://maps.google.com/?cid=331620488317783741,310 2712577,,,,,,,,,,,,,
1123,CAUCA,19,ALMAGUER,19022,Infraestructura complementaria,Servicios de ciudad,Servicios de emergencia,Policía,"""policía""",policía,ChIJF3fZxHyjL44Rp7Ply-LUOCg,Estación De Policía,"establishment,lodging,point_of_interest",1.9140474,-76.8582886,"Unnamed Road, Almaguer",3.3,3.0,https://maps.google.com/?cid=2898300430761440167,318 4387438,,,4.0,Beautiful,5.0,,1.0,,,,,,Unnamed Road
1124,CAUCA,19,SAN SEBASTIAN,19693,Experiencia de alto valor turístico,Experiencias y actividades en el macizo Caucano,Experiencias y rutas culturales,Cultura y Comunidad,"""centro histórico"", ""mercado artesanal"", ""museo local"", ""tour cultural""",museo local,ChIJgdnh3OeeL44RcO5frv8jn7w,Alcaldia Municipal,"establishment,local_government_office,point_of_interest",1.8389044,-76.7688939,San Sebastián,,,https://maps.google.com/?cid=13591621781476601456,,,,,,,,,,,,,,
1125,CAUCA,19,BOLIVAR,19100,Experiencia de alto valor turístico,Experiencias y actividades en el macizo Caucano,Experiencias y rutas culturales,Arquitectura simbólica,"""santuario religioso"", ""templo emblemático"", ""arquitectura andina"", ""iglesia icónica"", ""monumento religioso""",santuario religioso,ChIJ-f-zvxcLL44Ru2DwMP2aw3w,Santuario Nuestra Señora De Los Remedios,"church,establishment,place_of_worship,point_of_interest",1.7350955,-76.85063219999999,Bolívar,4.7,37.0,https://maps.google.com/?cid=8990199693400105147,,,,5.0,"The Sanctuary of Our Lady of Remedies Church in San Juan is an iconic place of worship located in the heart of San Juan, a small town known for its deep religious devotion in the region. This church has long been a symbol of faith and devotion for the residents of San Juan and its surrounding areas.
Built in the 19th century, the Sanctuary of Our Lady of Remedies Church is a colonial-style building that has been carefully preserved over the years. Its imposing façade and architectural details draw the attention of visitors, but it is its religious significance that truly stands out in the local community.
The church is considered a sacred place for the residents of San Juan, who view it as a spiritual refuge and center of prayer. Locals regularly participate in Masses and other religious celebrations at the sanctuary, demonstrating their strong faith and commitment to their religion.
Devotion to Our Lady of Remedies, the patron saint of the church, is especially deep among the residents of San Juan. The image of the Virgin Mary on the main altar is believed to have miraculous powers and is considered a protector and healer. Many believers visit the church seeking spiritual help and comfort, and the church has witnessed numerous testimonies of miracles and blessings received.
The Santuario Nuestra Señora de los Remedios de San Juan Church is a place of great religious significance for the local community, and its role as a center of faith and devotion is undeniable. It is a pilgrimage destination for those seeking the blessing and protection of Our Lady of Remedies, and her religiosity endures as an integral part of San Juan's identity.",5.0,"In the district of San Juan, approximately 47 km from the municipal seat of Bolivar Cauca. 1 hour 30 minutes by vehicle. Excellent human quality of its inhabitants.",5.0,Very good,5.0,Beautiful place in southern Cauca to pray and get closer to Jesus Christ and his holy mother.,5.0,"Sanctuary dedicated to the pilgrimage of Our Lady of Remedies, with beautiful landscapes to explore",
