,departamento,municipio,cod_mpio,category,place_type,name,types,latitude,longitude,address,place_link,city,rating,text_en,municipality_std,text_es,text_es_norm,tokens_es,sentiment_score,sentiment_label,doc_clean
1451,CAUCA,LA SIERRA,19392,Restaurantes,Gastronomía local,Parador Porky'S 2,"establishment,food,point_of_interest,restaurant",2.1831993,-76.87039349999999,La Sierra,https://maps.google.com/?cid=16239245934305073780,,4.0,Bn,LA SIERRA,Bn,bn,[],0,neutral,
1452,CAUCA,LA SIERRA,19392,Restaurantes,Gastronomía local,Parador Porky'S 2,"establishment,food,point_of_interest,restaurant",2.1831993,-76.87039349999999,La Sierra,https://maps.google.com/?cid=16239245934305073780,,4.0,"Excellent inn where you can stop to rest and stretch your legs. The food is delicious, accompanied by the tranquility of the area. There is plenty of parking and free restrooms. Recommended for meat lovers, as their specialty is smoked meat and llanera-style meat.",LA SIERRA,"Excelente posada donde puedes parar para descansar y estirar las piernas. La comida es deliciosa, acompañada de la tranquilidad del área. Hay mucho estacionamiento y baños gratuitos. Recomendado para los amantes de la carne, ya que su especialidad es la carne ahumada y la carne al estilo de Llanera.",excelente posada donde puedes parar para descansar y estirar las piernas la comida es deliciosa acompanada de la tranquilidad del area hay mucho estacionamiento y banos gratuitos recomendado para los amantes de la carne ya que su especialidad es la carne ahumada y la carne al estilo de llanera,"['excelente', 'posada', 'puedes', 'parar', 'descansar', 'estirar', 'piernas', 'comida', 'deliciosa', 'acompanada', 'tranquilidad', 'area', 'mucho', 'estacionamiento', 'banos', 'gratuitos', 'recomendado', 'amantes', 'carne', 'especialidad', 'carne', 'ahumada', 'carne', 'estilo', 'llanera']",3,positive,excelente posada puedes parar descansar estirar piernas comida deliciosa acompanada tranquilidad area mucho estacionamiento banos gratuitos recomendado amantes carne especialidad carne ahumada carne estilo llanera
1453,CAUCA,LA SIERRA,19392,Restaurantes,Gastronomía local,Parador Porky'S 2,"establishment,food,point_of_interest,restaurant",2.1831993,-76.87039349999999,La Sierra,https://maps.google.com/?cid=16239245934305073780,,5.0,Nice place to stop to rest and eat well while traveling along this Pan-American,LA SIERRA,Buen lugar para parar para descansar y comer bien mientras viaja a lo largo de este panamericano,buen lugar para parar para descansar y comer bien mientras viaja a lo largo de este panamericano,"['buen', 'lugar', 'parar', 'descansar', 'comer', 'bien', 'mientras', 'viaja', 'largo', 'panamericano']",1,positive,buen parar descansar comer bien viaja largo panamericano
1454,CAUCA,LA SIERRA,19392,Restaurantes,Gastronomía local,Parador Porky'S 2,"establishment,food,point_of_interest,restaurant",2.1831993,-76.87039349999999,La Sierra,https://maps.google.com/?cid=16239245934305073780,,5.0,"Excellent restaurant, delicious food and good service.",LA SIERRA,"Excelente restaurante, deliciosa comida y buen servicio.",excelente restaurante deliciosa comida y buen servicio,"['excelente', 'restaurante', 'deliciosa', 'comida', 'buen', 'servicio']",2,positive,excelente restaurante deliciosa comida buen servicio
1455,CAUCA,LA SIERRA,19392,Restaurantes,Gastronomía local,Parador Porky'S 2,"establishment,food,point_of_interest,restaurant",2.1831993,-76.87039349999999,La Sierra,https://maps.google.com/?cid=16239245934305073780,,4.0,Very good food,LA SIERRA,Muy buena comida,muy buena comida,"['buena', 'comida']",1,positive,buena comida
1456,CAUCA,LA SIERRA,19392,Restaurantes,Gastronomía local,Estadero Piedrasentada,"establishment,food,point_of_interest,restaurant",2.1705884,-76.89780189999999,La Sierra,https://maps.google.com/?cid=8361190005142337477,,4.0,Ricoooo 😋,LA SIERRA,Ricoooo 😋,ricoooo,['ricoooo'],0,neutral,ricoooo
1457,CAUCA,LA SIERRA,19392,Restaurantes,Gastronomía local,Estadero Piedrasentada,"establishment,food,point_of_interest,restaurant",2.1705884,-76.89780189999999,La Sierra,https://maps.google.com/?cid=8361190005142337477,,5.0,Ok,LA SIERRA,De acuerdo,de acuerdo,['acuerdo'],0,neutral,acuerdo
1458,CAUCA,LA SIERRA,19392,Restaurantes,Gastronomía local,Estadero Piedrasentada,"establishment,food,point_of_interest,restaurant",2.1705884,-76.89780189999999,La Sierra,https://maps.google.com/?cid=8361190005142337477,,5.0,Super,LA SIERRA,Súper,super,['super'],0,neutral,super
1459,CAUCA,LA SIERRA,19392,Restaurantes,Gastronomía local,Estadero Piedrasentada,"establishment,food,point_of_interest,restaurant",2.1705884,-76.89780189999999,La Sierra,https://maps.google.com/?cid=8361190005142337477,,5.0,"Very clean place, excellent customer service and delicious food.",LA SIERRA,"Lugar muy limpio, excelente servicio al cliente y deliciosa comida.",lugar muy limpio excelente servicio al cliente y deliciosa comida,"['lugar', 'limpio', 'excelente', 'servicio', 'cliente', 'deliciosa', 'comida']",2,positive,limpio excelente servicio cliente deliciosa comida
1460,CAUCA,LA SIERRA,19392,Restaurantes,Gastronomía local,Estadero Piedrasentada,"establishment,food,point_of_interest,restaurant",2.1705884,-76.89780189999999,La Sierra,https://maps.google.com/?cid=8361190005142337477,,1.0,"Very average food, the portion is not justifiable with the prices",LA SIERRA,"Alimentos muy promedio, la porción no es justificable con los precios",alimentos muy promedio la porcion no es justificable con los precios,"['alimentos', 'promedio', 'porcion', 'justificable', 'precios']",0,neutral,alimentos promedio porcion justificable precios
1461,CAUCA,LA SIERRA,19392,Agencias de viaje y guías,Agencias de viaje,La Sierra Cauca,"establishment,point_of_interest,travel_agency",2.17851,-76.761775,"Cl. 7, La Sierra",https://maps.google.com/?cid=12407235129871109271,Cl. 7,5.0,"Beautiful town, very pleasant, excellent weather and a spectacular view",LA SIERRA,"Hermosa ciudad, muy agradable, excelente clima y una vista espectacular",hermosa ciudad muy agradable excelente clima y una vista espectacular,"['hermosa', 'ciudad', 'agradable', 'excelente', 'clima', 'vista', 'espectacular']",3,positive,hermosa ciudad agradable excelente clima vista espectacular
1462,CAUCA,LA SIERRA,19392,Agencias de viaje y guías,Agencias de viaje,La Sierra Cauca,"establishment,point_of_interest,travel_agency",2.17851,-76.761775,"Cl. 7, La Sierra",https://maps.google.com/?cid=12407235129871109271,Cl. 7,5.0,"It is a very nice and quiet town, and has beautiful views and sunsets! ❣",LA SIERRA,"¡Es una ciudad muy agradable y tranquila, y tiene hermosas vistas y puestas de sol! ❣",es una ciudad muy agradable y tranquila y tiene hermosas vistas y puestas de sol,"['ciudad', 'agradable', 'tranquila', 'hermosas', 'vistas', 'puestas', 'sol']",1,positive,ciudad agradable tranquila hermosas vistas puestas sol
1463,CAUCA,LA SIERRA,19392,Agencias de viaje y guías,Agencias de viaje,La Sierra Cauca,"establishment,point_of_interest,travel_agency",2.17851,-76.761775,"Cl. 7, La Sierra",https://maps.google.com/?cid=12407235129871109271,Cl. 7,5.0,"Friendly party town, entrance to the Colombian Massif.",LA SIERRA,"Amable ciudad de fiesta, entrada al macizo colombiano.",amable ciudad de fiesta entrada al macizo colombiano,"['amable', 'ciudad', 'fiesta', 'entrada', 'macizo', 'colombiano']",1,positive,amable ciudad fiesta entrada macizo colombiano
1464,CAUCA,LA SIERRA,19392,Agencias de viaje y guías,Agencias de viaje,La Sierra Cauca,"establishment,point_of_interest,travel_agency",2.17851,-76.761775,"Cl. 7, La Sierra",https://maps.google.com/?cid=12407235129871109271,Cl. 7,5.0,"The best of Cauca, what more could one ask of life than the best experience",LA SIERRA,"Lo mejor de Cauca, ¿qué más se podría pedir a la vida que la mejor experiencia?",lo mejor de cauca que mas se podria pedir a la vida que la mejor experiencia,"['mejor', 'podria', 'pedir', 'vida', 'mejor', 'experiencia']",0,neutral,mejor podria pedir vida mejor experiencia
1465,CAUCA,LA SIERRA,19392,Agencias de viaje y guías,Agencias de viaje,La Sierra Cauca,"establishment,point_of_interest,travel_agency",2.17851,-76.761775,"Cl. 7, La Sierra",https://maps.google.com/?cid=12407235129871109271,Cl. 7,5.0,"Delicious food, the specialty 😋 trout and tilapia 🐠",LA SIERRA,"Deliciosa comida, la especialidad 😋 trucha y tilapia 🐠",deliciosa comida la especialidad trucha y tilapia,"['deliciosa', 'comida', 'especialidad', 'trucha', 'tilapia']",1,positive,deliciosa comida especialidad trucha tilapia
1466,CAUCA,LA SIERRA,19392,Atractivos culturales,Lugares religiosos,Iglesia Municipio De La Sierra,"church,establishment,place_of_worship,point_of_interest",2.178001,-76.76357820000001,La Sierra,https://maps.google.com/?cid=3860198348860607287,,5.0,linda,LA SIERRA,linda,linda,['linda'],0,neutral,linda
1467,CAUCA,LA SIERRA,19392,Atractivos culturales,Lugares religiosos,Iglesia Municipio De La Sierra,"church,establishment,place_of_worship,point_of_interest",2.178001,-76.76357820000001,La Sierra,https://maps.google.com/?cid=3860198348860607287,,4.0,"It is a very beautiful temple, with a modern design that captivates at first sight, there is no opulence, but its simplicity has a special beauty that becomes quite noticeable in the afternoon when it is backlit as the sun sets... For those of us who knew the old temple that was affected by the geological fault in the late 90s, we understand that it is irreplaceable, but this new building gives a new air to the municipality that has its church as a representative icon of the town...",LA SIERRA,"It is a very beautiful temple, with a modern design that captivates at first sight, there is no opulence, but its simplicity has a special beauty that becomes quite noticeable in the afternoon when it is backlit as the sun sets... For those of us who knew the old temple that was affected by the geological fault in the late 90s, we understand that it is irreplaceable, but this new building gives a new air to the municipality that has its church as a representative icon of the ciudad...",it is a very beautiful temple with a modern design that captivates at first sight there is no opulence but its simplicity has a special beauty that becomes quite noticeable in the afternoon when it is backlit as the sun sets for those of us who knew the old temple that was affected by the geological fault in the late 90s we understand that it is irreplaceable but this new building gives a new air to the municipality that has its church as a representative icon of the ciudad,"['very', 'beautiful', 'temple', 'with', 'modern', 'design', 'that', 'captivates', 'first', 'sight', 'there', 'opulence', 'but', 'its', 'simplicity', 'has', 'special', 'beauty', 'that', 'becomes', 'quite', 'noticeable', 'the', 'afternoon', 'when', 'backlit', 'the', 'sun', 'sets', 'for', 'those', 'who', 'knew', 'the', 'old', 'temple', 'that', 'was', 'affected', 'the', 'geological', 'fault', 'the', 'late', '90s', 'understand', 'that', 'irreplaceable', 'but', 'this', 'new', 'building', 'gives', 'new', 'air', 'the', 'municipality', 'that', 'has', 'its', 'church', 'representative', 'icon', 'the', 'ciudad']",0,neutral,very beautiful temple with modern design that captivates first sight there opulence but its simplicity has special beauty that becomes quite noticeable the afternoon when backlit the sun sets for those who knew the old temple that was affected the geological fault the late understand that irreplaceable but this new building gives new air the municipality that has its church representative icon the ciudad
1468,CAUCA,LA SIERRA,19392,Atractivos culturales,Lugares religiosos,Iglesia Municipio De La Sierra,"church,establishment,place_of_worship,point_of_interest",2.178001,-76.76357820000001,La Sierra,https://maps.google.com/?cid=3860198348860607287,,4.0,"A beautiful building with modern and classic details, the stained-glass windows are beautifully crafted, and religious services are announced over a loudspeaker. During Christmas and during the fair season, the church is a highly significant landmark. It sits diagonally across from the main park. Thankfully, it was spared the ravages of the subsidence that occurred in times past. It's well worth a visit.",LA SIERRA,"Un hermoso edificio con detalles modernos y clásicos, las ventanas de vidrieras están bellamente diseñadas, y los servicios religiosos se anuncian a través de un altavoz. Durante la Navidad y durante la temporada de la feria, la iglesia es un hito muy significativo. Se sienta diagonalmente frente al parque principal. Afortunadamente, se salvó los estragos del hundimiento que ocurrieron en tiempos pasados. Vale la pena visitarlo.",un hermoso edificio con detalles modernos y clasicos las ventanas de vidrieras estan bellamente disenadas y los servicios religiosos se anuncian a traves de un altavoz durante la navidad y durante la temporada de la feria la iglesia es un hito muy significativo se sienta diagonalmente frente al parque principal afortunadamente se salvo los estragos del hundimiento que ocurrieron en tiempos pasados vale la pena visitarlo,"['hermoso', 'edificio', 'detalles', 'modernos', 'clasicos', 'ventanas', 'vidrieras', 'estan', 'bellamente', 'disenadas', 'servicios', 'religiosos', 'anuncian', 'traves', 'altavoz', 'durante', 'navidad', 'durante', 'temporada', 'feria', 'iglesia', 'hito', 'significativo', 'sienta', 'diagonalmente', 'frente', 'parque', 'principal', 'afortunadamente', 'salvo', 'estragos', 'hundimiento', 'ocurrieron', 'tiempos', 'pasados', 'vale', 'pena', 'visitarlo']",1,positive,hermoso edificio detalles modernos clasicos ventanas vidrieras bellamente disenadas servicios religiosos anuncian traves altavoz durante navidad durante temporada feria iglesia hito significativo sienta diagonalmente frente parque principal afortunadamente salvo estragos hundimiento ocurrieron tiempos pasados vale pena visitarlo
1469,CAUCA,LA SIERRA,19392,Atractivos culturales,Lugares religiosos,Iglesia Municipio De La Sierra,"church,establishment,place_of_worship,point_of_interest",2.178001,-76.76357820000001,La Sierra,https://maps.google.com/?cid=3860198348860607287,,4.0,A small but cozy church. Very well maintained. Perfect for spiritual activities.,LA SIERRA,Una iglesia pequeña pero acogedora. Muy bien mantenido. Perfecto para actividades espirituales.,una iglesia pequena pero acogedora muy bien mantenido perfecto para actividades espirituales,"['iglesia', 'pequena', 'acogedora', 'bien', 'mantenido', 'perfecto', 'actividades', 'espirituales']",0,neutral,iglesia pequena acogedora bien mantenido perfecto actividades espirituales
1470,CAUCA,LA SIERRA,19392,Atractivos culturales,Lugares religiosos,Iglesia Municipio De La Sierra,"church,establishment,place_of_worship,point_of_interest",2.178001,-76.76357820000001,La Sierra,https://maps.google.com/?cid=3860198348860607287,,5.0,Nice place to realize how beautiful life is.,LA SIERRA,Buen lugar para darse cuenta de lo hermosa que es la vida.,buen lugar para darse cuenta de lo hermosa que es la vida,"['buen', 'lugar', 'darse', 'cuenta', 'hermosa', 'vida']",2,positive,buen darse cuenta hermosa vida
1471,CAUCA,LA VEGA,19397,Atractivos culturales,Lugares religiosos,"Iglesia Católica Albania, Nuestra Señora De Lourdes","church,establishment,place_of_worship,point_of_interest",2.0973468,-76.7994105,La Vega,https://maps.google.com/?cid=7285559884466775769,,5.0,"A spiritual place, small with large stones, a natural environment.",LA VEGA,"Un lugar espiritual, pequeño con piedras grandes, un entorno natural.",un lugar espiritual pequeno con piedras grandes un entorno natural,"['lugar', 'espiritual', 'pequeno', 'piedras', 'grandes', 'entorno', 'natural']",0,neutral,espiritual pequeno piedras grandes entorno natural
1472,CAUCA,LA VEGA,19397,Atractivos culturales,Lugares religiosos,"Iglesia Católica Albania, Nuestra Señora De Lourdes","church,establishment,place_of_worship,point_of_interest",2.0973468,-76.7994105,La Vega,https://maps.google.com/?cid=7285559884466775769,,5.0,Hermoso lugar 😻,LA VEGA,Hermoso lugar 😻,hermoso lugar,"['hermoso', 'lugar']",1,positive,hermoso
1473,CAUCA,LA VEGA,19397,Atractivos culturales,Lugares religiosos,"Iglesia Católica Albania, Nuestra Señora De Lourdes","church,establishment,place_of_worship,point_of_interest",2.0973468,-76.7994105,La Vega,https://maps.google.com/?cid=7285559884466775769,,5.0,Beautiful place,LA VEGA,Hermoso lugar,hermoso lugar,"['hermoso', 'lugar']",1,positive,hermoso
